OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y,
134614,17,82002700000000,1,3,1,203,0,8,163,3445,CAHOKIA CANAL,,ILL 203 SB,0.9mi N of 55/70,99.99,1.819,1,0000S20300,0,38392444,90080613,2,3,1,1,14,1960,2,0,13500,2023,5,10.7,0,11,0,1,1,1,1,5,0,0,0,A,1,5,4,2,0,0,3,0,10.4,20.4,57,0.6,0.6,9.1,11.2,99.99,N,0,N,0,0,4,5,7,7,N,6,66.4,6,35.6,5,4,N,5,8,8,,,0,124,24,N,N,N,,,,,,,,,0,,0,R,1,,1,0,,1,9,0,0,10,0,,Y,8,6767,2046,0,N,17,P,4,638.4,ST,724,38.656789,-90.135036,-90.1350360004188,38.6567889997984,
314657,29,889,1,5,1,0,0,5,510,65000,IS 55,,PESTALOZZI ST E,S 34 T 45 N R 7 E,99.99,2.354,0,,,38355539,90125629,5,3,1,1,19,1964,2,10,7972,2023,4,7.3,0,9,0,0,0,0,0,5,N,0,0,P,1,1,2,6,0,0,4,0,11,24.1,74.7,1.5,1.5,11,14.5,99.99,H,4.52,H,2,2.6,5,5,7,N,N,2,49.5,2,22.5,5,4,3,5,N,8,35,1,8.5,823,24,N,N,N,,,,1100,110,1650,2024,,,,0,N,2,,0,0,1985,1,9,0,0,5,0,,Y,N,11958,2043,,N,29,F,5,1083.15,AM,1202,38.598761,-90.215772,-90.2157720003407,38.5987610001786,
291986,29,12819,1,5,1,0,0,5,510,65000,BNSF RR,,TOWER GROVE AVE,S 20 T 45 N R 7 E,99.99,0,0,,,38371841,90152052,1,3,4,4,16,1984,4,0,9235,2023,5,15.2,0,0,0,0,0,0,0,5,N,0,0,P,1,2,4,2,0,0,3,0,15.2,14.3,38.7,4.2,4.2,15.2,24.2,99.99,R,6.71,N,0,0,7,7,6,N,N,2,56.7,2,37.8,6,3,N,5,N,6,35,1,4.8,423,24,N,N,N,,,,1067,107,1601,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,12467,2043,,N,29,F,6,936.54,AM,1202,38.621772,-90.255692,-90.2556919996898,38.6217719998164,
311276,29,4412,1,3,7,0,0,5,510,65000,UNION PACIFIC RR,,RP VANDEVENTER AVE,S 20 T 45 N R 7 E,99.99,0.127,1,279371,0,38370803,90154223,8,3,1,1,11,1997,1,0,4186,2023,5,9.1,0,51,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,9.1,36.6,81.7,0.4,0.4,9.1,9.9,99.99,R,6.43,R,8.1,0,7,8,7,N,N,1,55.8,1,33.3,7,9,5,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,1,0,1,18,0,,Y,N,5233,2043,,N,29,G,7,808.83,MM,403,38.618275,-90.262461,-90.26246100029,38.618275000079,
308620,29,35290,1,5,1,0,0,5,510,65000,METROLINK,,FOREST PARK PKWY,S 3125 T 45 N R 7 E,99.99,0,0,,,38382400,90160120,2,3,4,4,14,2017,2,0,29920,2023,5,19.8,3,38,0,1,1,1,1,4,N,0,0,A,1,2,5,5,0,0,1,0,10.9,22.9,23.5,0,0,20,23.2,99.99,R,5.54,R,6.1,0,7,7,8,N,N,1,70.2,1,54,7,9,3,5,N,8,,,0,423,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,2,0,1,2,0,,Y,N,40392,2043,,N,29,G,7,545.2,ST,724,38.64,-90.267,-90.2669999996728,38.640000000181,
134855,17,82201000000000,1,3,1,3,0,8,163,1885,CAHOKIA CANAL,,ILL 3,0.3 M N NATIONAL CTY,99.99,237.694,1,0000S00300,0,38383766,90093315,5,3,1,1,16,1935,2,0,4600,2023,0,9.1,0,30,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,0,3,0,99.9,4.2,14.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,6,82.9,6,49.6,6,N,N,5,7,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,N,N,N,N,18,0,,Y,8,4899,2046,0,N,17,F,6,131.95,ST,724,38.643794,-90.159208,-90.1592080001362,38.6437939997079,
306648,29,33407,1,5,1,0,0,5,510,65000,GRATIOT ST,,GRAND AVE,S 35 T 45 N R 6 E,99.99,6.885,0,,,38374162,90140938,2,3,4,4,14,2011,4,2,30000,2023,0,18.9,0,0,0,1,1,1,1,4,N,0,0,A,5,1,5,2,0,0,1,0,9.4,18.3,19,3,3,18.9,29.3,99.99,H,4.85,N,0,0,7,9,9,N,N,3,45.9,3,34.2,9,6,N,5,N,8,,,0,323,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,2,1,0,0,8,0,,Y,N,40500,2043,,N,29,G,7,556.7,ST,724,38.628228,-90.235939,-90.2359389997045,38.6282279998533,
308700,29,35368,1,1,1,55,0,5,510,65000,CST 2ND ST,,IS 55 N,S 23 T 45 N R 7 E,99.99,336.848,1,12,0,38370948,90112257,8,3,1,1,11,2016,2,2,22463,2023,0,11,0,0,0,1,1,1,1,4,N,0,0,A,1,1,6,4,3,2,3,1,9.8,26.8,95.1,0,0,11,11.8,99.99,H,6.98,H,2.6,0,8,7,9,N,N,1,66.6,1,39.6,7,5,5,5,N,8,,,0,622,24,N,N,N,,,,,,,,,,,1,N,1,,1,0,0,1,1,0,1,12,1,,Y,N,28079,2043,,N,29,G,7,1122.18,ST,724,38.6193,-90.189603,-90.1896029999326,38.61929999965,
291720,29,12434,1,5,1,0,0,5,510,65000,RVR DES PERES,,SUBLETTE AVE,S 2037 T 45 N R 7 E,99.99,1.77,0,,,38371919,90164962,1,3,4,4,19,1987,2,0,5700,2022,0,8.5,0,12,0,1,0,0,0,5,0,0,0,P,1,5,5,2,0,0,2,0,11.6,16.8,33.7,1.2,0,8.5,10.7,99.99,N,0,N,0,0,7,5,8,8,N,2,56.7,2,34.2,5,2,N,5,9,8,35,1,4.3,322,24,N,N,N,,,,614,61,920,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,8,7695,2042,,N,29,F,5,360.59,AM,1202,38.621917,-90.280447,-90.2804469997384,38.6219170002617,
291102,29,11732,1,1,1,44,0,5,510,65000,CST PARK AVE  MO 100,,IS 44 W,S 25 T 45 N R 7 E,5.56,3.175,1,10,0,38365424,90113856,1,3,1,1,11,1976,3,19,53654,2023,6,15.8,1,25,1,1,0,0,0,5,N,0,0,P,1,1,4,2,4,2,27,14,21.1,42.7,967.7,0,0,20.7,21.7,5.56,H,4.24,H,1.8,8.2,4,6,7,N,N,1,54.9,1,33.3,6,9,3,5,N,8,,,0,923,24,N,N,Y24,,,923,,,,,,,,1,L,1,,1,0,0,1,3,0,0,18,1,,Y,N,67068,2043,,N,29,P,4,20999.09,MM,303,38.616664,-90.192086,-90.1920859999718,38.6166640002822,
292098,29,12992,1,5,1,0,0,5,510,65000,MISSISSIPPI  RVR  METROL,,EADS BRIDGE,S 2571 T 45 N R 7 E,99.99,1.127,0,,,38374520,90105588,5,3,4,25,16,1874,4,4,2000,2022,5,14,0,0,0,1,1,1,1,1,1,16.8,168.4,P,4,8,3,11,3,3,3,84,14,168.4,1221.3,0,1.5,14,15.2,99.99,H,2.57,R,2.1,0,6,5,5,6,N,2,52.2,2,32.4,5,2,3,5,8,6,35,1,122.1,422,24,Y24,Y60,N,722,1019,,85345,8535,128018,2024,175,1,82992900000000,0,N,2,,0,0,2003,4,1,0,0,5,0,5,Y,5,2700,2042,,N,29,F,5,18563.76,ST,724,38.629222,-90.182189,-90.1821889999752,38.6292219998346,
134680,17,82015200000000,1,1,1,64,0,8,163,1660,18TH ST,,FAI 64 EB,0.23 E OF 15TH ST.,99.99,5.842,1,0000I06400,0,38373030,90080644,2,3,1,1,11,1968,3,2,37250,2023,6,18.6,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,18.2,18.4,42.8,0,0,17.7,18.7,99.99,H,99.99,H,1.2,30.4,6,7,6,N,N,6,76.8,6,41.1,6,7,4,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,,1,9,0,0,13,1,,Y,N,41865,2046,0,N,17,F,6,800.36,ST,724,38.625083,-90.135122,-90.1351219997342,38.6250830000833,
291434,29,12047,1,3,1,115,0,5,510,65000,IS 70  RV 70,,MO 115 S,S 2 T 45 N R 7 E,99.99,16.423,1,6378,0,38394302,90115008,5,3,1,1,14,2001,4,8,6819,2023,6,15.2,0,0,0,1,0,0,0,5,N,0,0,A,5,1,4,2,0,0,5,0,15.2,21.3,83.8,1.5,0,15.2,18,99.99,H,4.78,H,2.4,2,6,7,7,N,N,1,99.9,1,63.9,7,3,3,5,N,8,35,1,9.4,723,24,N,N,N,,,,2220,222,3330,2024,,,,0,N,2,,1,0,0,1,5,0,1,9,0,,Y,N,9547,2043,,N,29,F,6,1508.4,AM,1202,38.661892,-90.197386,-90.197385999961,38.6618919997626,
312682,29,6418,1,1,1,64,0,5,510,65000,CST VANDEVENTER AVE  CST,,IS 64 E,S 16 T 45 N R 7 E,99.99,59.776,1,6372,0,38375479,90144066,8,3,1,1,11,1956,3,8,46556,2023,5,14.6,0,62,0,1,0,1,1,5,N,0,0,P,1,4,4,2,0,0,14,0,17.1,39,424,0.8,0.8,17.1,19.2,99.99,H,5.44,R,3.1,5.1,4,6,6,N,N,1,45,1,27,6,6,4,5,N,8,35,1,42.4,722,24,N,N,Y24,,,722,7472,747,11207,2024,,,,1,R,1,,1,0,1977,4,6,0,0,12,1,,Y,N,58195,2043,,N,29,P,4,8140.8,MM,303,38.632422,-90.243139,-90.2431390003,38.6324219996804,
305334,29,32144,1,5,1,0,0,5,510,65000,METROLINK  TRRA &,,JEFFERSON AVE,S 363 T 45 N R 7 E,99.99,0,0,,,38372748,90130523,2,3,4,4,14,2007,4,0,21700,2023,5,19.5,0,0,0,1,0,1,0,4,N,0,0,A,5,2,6,2,0,0,5,0,9.8,28,128.1,2.4,2.4,19.5,31,99.99,R,6.55,N,0,0,7,8,8,N,N,1,67.5,1,38.7,8,7,N,5,N,8,,,0,323,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,5,0,,Y,N,29295,2043,,N,29,G,7,3971.1,ST,724,38.6243,-90.218119,-90.2181189999375,38.6243000002692,
134772,17,82025500000000,1,8,1,0,0,8,163,1660,GROUND,,I-55/64 EB CD Q-LI,PIER D26 TO PIER P14,99.99,0.756,1,1007007003,50,38365828,90100381,2,3,1,1,11,1969,2,0,18100,2017,5,9.1,0,0,1,1,N,N,N,5,N,0,0,A,1,0,4,2,0,0,3,0,10.3,29.9,75.9,0,0,9.7,10.7,99.99,N,0,N,0,0,5,6,6,N,N,6,73.2,6,43.7,6,4,N,5,N,8,,,0,224,24,Y24,N,N,224,,,,,,,,0,,0,N,1,,1,0,1990,1,0,0,1,13,0,,Y,N,18281,2046,0,N,17,F,5,812.13,ST,724,38.616189,-90.167725,-90.1677250001085,38.6161889997051,
305480,29,32282,1,5,1,0,0,5,510,65000,NO FEATURE,,18TH ST S,S 363 T 45 N R 7 E,99.99,0,0,,,38373151,90122689,2,3,4,4,16,2006,4,0,5043,2022,5,17.8,0,5,0,1,1,1,1,4,N,0,0,A,5,0,3,2,0,0,1,0,15.2,13.1,13.3,1.8,0,15.2,17.8,99.99,N,0,N,0,0,7,8,8,N,N,1,72,1,44.1,8,3,N,5,N,8,,,0,422,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,0,10,0,,Y,N,6808,2042,,N,29,G,7,236.74,ST,724,38.625419,-90.207469,-90.2074689997304,38.6254190003236,
292029,29,12882,1,5,1,0,0,5,510,65000,UP RR,,MORGANFORD RD,S 3125 T 45 N R 7 E,99.99,1.127,0,,,38354841,90154429,2,3,4,4,17,1997,4,0,10900,2022,5,13.4,0,40,0,1,0,0,0,5,N,0,0,A,5,2,5,2,0,0,3,0,13.4,21.9,50,1.5,1.5,13.4,17.6,99.99,R,7.59,N,0,0,7,7,7,N,N,1,72,1,43.2,7,2,N,5,N,8,35,1,6,322,24,N,N,N,,,,1339,134,2009,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,14715,2042,,N,29,G,7,880,AM,1202,38.596733,-90.262328,-90.2623280002206,38.5967330002663,
291382,29,120,1,5,1,0,0,5,510,65000,IS 70  RV 70,,ST LOUIS AVE E,S 11 T 45 N R 7 E,99.99,7.229,0,,,38390889,90113737,3,3,1,1,17,1958,2,9,5206,2023,4,9.1,0,0,0,1,1,N,N,5,N,0,0,A,1,1,6,5,0,0,3,0,9.1,19.1,53.9,0.4,0.4,13.5,13.5,99.99,H,4.5,H,2.7,0.6,6,6,6,N,N,1,70.2,1,24.3,6,9,3,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,2009,1,5,0,1,5,0,,Y,N,7809,2043,,N,29,F,6,727.65,AM,1202,38.652528,-90.193567,-90.1935670002785,38.6525279999531,
307996,29,34667,1,3,7,0,0,5,510,65000,RP IS44E TO MEMORIAL DR,,RP IS55S TO IS44E,S 23 T 45 N R 7 E,5.33,0.206,1,1039607,0,38371358,90111942,8,3,1,1,11,2015,1,1,13305,2023,0,6.7,0,0,0,1,1,1,1,4,N,0,0,A,6,1,4,2,0,0,2,0,6.1,38.1,77.1,0,0,6.1,6.9,5.33,H,4.88,H,1.5,0,7,9,9,N,N,1,77.4,1,46.8,9,5,4,5,N,8,,,0,622,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,1,0,1,18,1,,Y,N,16631,2043,,N,29,G,7,531.99,ST,724,38.620439,-90.188728,-90.1887280004217,38.6204389997894,
134826,17,82032400000000,1,8,1,0,0,8,163,1660,I-55 and ramps,,EB 70 Ramp to EB 6,Flyover ramp to EB64,99.99,0.29,1,10070A4021,30,38380078,90084747,8,3,1,1,11,2014,1,7,13400,2023,9,10.4,0,0,0,1,1,1,1,5,0,0,0,A,1,1,4,2,0,0,6,0,10.6,57.9,303.1,0,0,10.4,11.3,99.99,N,0,N,0,0,8,8,8,N,N,8,68.7,8,53.1,8,4,N,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,,1,0,0,1,20,0,,Y,N,10100,2046,0,N,17,G,8,3425.03,ST,724,38.63355,-90.146519,-90.146519000304,38.6335500003015,
134835,17,82034800000000,1,1,1,70,0,8,163,660,MISSISSIPPI RIVER,,FAI 70A,RIVER CROSSING MAIN,99.99,0,1,0000I07000,0,38384489,90104248,3,3,1,1,11,2014,5,0,44300,2019,0,12.2,3,9,1,1,1,1,1,5,1,18.3,447.4,A,1,7,4,14,0,0,3,0,30.2,457.2,1969.6,0,0,12.2,26.1,99.99,R,99.99,H,0,0,7,7,8,7,N,3,44.7,3,34.8,7,2,3,5,9,8,,,0,322,24,Y24,N,N,322,,,,,,,297,50,33066,1,N,2,,1,0,,1,0,0,1,14,1,1,Y,8,44743,2046,0,N,17,G,7,51406.56,ST,724,38.645803,-90.178467,-90.1784670003771,38.6458030001406,
134686,17,82015800000000,1,1,1,64,0,8,163,1660,TRRA,,I-64 EB,0.3mi W of 25th St.,99.99,6.357,1,0000I06400,0,38372323,90074440,2,3,1,1,11,1968,3,0,37900,2023,6,15.2,0,7,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,14.2,18.9,53.6,0,0,13.7,14.6,99.99,R,7.01,H,3.4,0,7,6,6,N,N,6,66.7,6,35.6,6,3,7,5,N,8,,,0,223,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,1995,1,9,0,0,13,1,,Y,N,41713,2046,0,N,17,F,6,782.56,ST,724,38.623119,-90.129,-90.1289999999375,38.6231189996497,
134832,17,82033500000000,1,8,1,0,0,8,163,1660,KCSRR  Water St  UPRR,,Rel. IL 3 (Packers,0.6 mi W. of I-70,99.99,3.074,1,2078800000,0,38381179,90094386,2,3,1,1,16,2016,2,0,2350,2018,9,11.6,0,26,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,11.8,37.7,108.2,0,0,11.6,12.6,99.99,R,7.32,H,7.9,0,8,8,8,N,N,8,59.3,8,45.7,8,7,9,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,R,1,,0,0,,1,0,0,1,31,0,,Y,N,1187,2046,0,N,17,G,8,1363.32,ST,724,38.636608,-90.162183,-90.16218300027,38.6366079997496,
291803,29,1256,1,3,7,0,0,5,510,65000,CST SPRUCE ST  METROLINK,,RP IS64W TO CLARK,S 23 T 45 N R 7 E,99.99,0,1,228419,0,38372245,90114765,8,3,1,1,11,1966,1,2,1687,2023,5,7.3,0,0,0,1,1,1,1,5,N,0,0,P,1,4,4,3,2,1,11,6,5.9,27.3,332.8,0,0,5.9,7.4,99.99,H,4.22,R,2.6,0,6,5,7,N,N,1,40.5,1,24.3,5,4,3,5,N,8,35,1,33.3,622,24,Y24,N,N,622,,,4533,453,6800,2024,,,,0,N,1,,1,0,2009,1,9,0,0,18,0,,Y,N,2109,2043,,N,29,F,5,2462.72,MM,303,38.622394,-90.195836,-90.1958360000574,38.6223940003262,
314617,29,881,1,1,1,55,0,5,510,65000,CST POTOMAC ST,,IS 55 N,S 34 T 45 N R 7 E,99.99,332.05,1,12,0,38351748,90125157,1,3,1,1,11,1965,4,2,45944,2023,6,18.9,0,30,0,1,1,1,1,5,N,0,0,A,1,1,2,1,0,0,3,0,16.5,19.9,53.9,0.2,0.2,16.5,17.3,99.99,H,5.97,H,2.1,0,6,6,6,N,N,1,65.7,1,39.6,6,2,4,5,N,8,35,1,6.4,823,24,N,N,N,,,,1385,139,2078,2024,,,,1,R,1,,1,0,1985,1,3,1,0,12,1,,Y,N,57430,2043,,N,29,F,6,932.47,AM,1202,38.588319,-90.214486,-90.2144860000278,38.5883190003456,
302878,29,29450,1,5,1,0,0,5,510,65000,RVR DES PERES LAGO,,E GRAND DR,S 3125 T 45 N R 6 E,99.99,0,0,,,38382864,90162104,159,3,12,4,19,2002,2,0,10,2022,5,15.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,3,0,16,8.7,29.1,1.8,1.8,15.8,16.6,99.99,N,0,N,0,0,7,6,8,8,N,1,54,1,32.4,6,9,N,5,8,8,,,0,422,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,2,6,2,0,1,0,,Y,8,14,2042,,N,29,F,6,483.06,ST,724,38.641289,-90.272511,-90.2725110004475,38.641288999702,
134689,17,82016100000000,1,1,1,64,0,8,163,1660,25TH ST,,FAI 64 WB,0.50 E OF BAUGH AVE,99.99,6.84,1,0000I06400,0,38371884,90072644,2,3,1,1,11,1974,3,4,36450,2023,6,14.6,0,8,0,1,1,1,1,5,N,0,0,A,6,1,4,2,0,0,3,0,15.8,25.3,54.3,0,0,15.4,16.5,99.99,H,99.99,H,1.6,30.4,6,7,7,N,N,6,80,6,43.4,7,5,3,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,L,1,,1,0,,1,9,0,0,13,1,,Y,N,39895,2046,0,N,17,F,6,895.95,ST,724,38.6219,-90.124011,-90.124011000293,38.6218999996535,
134617,17,82003100000000,1,8,1,0,0,8,163,1885,SCHOENBERGER CK,,COLLINSVILLE RD,0.5 M E JCT ILL 203,99.99,0.274,1,9912800000,0,38383065,90072639,8,3,1,1,16,1947,4,0,3150,2023,5,14.6,0,0,0,0,0,1,0,5,0,0,0,P,1,5,1,1,0,0,1,0,17.6,9.4,9.8,0,0,17.1,18.3,99.99,N,0,N,0,0,5,5,6,7,N,6,32.4,6,19.4,5,5,N,0,6,8,31,1,9.8,224,12,N,N,N,,,,304,30,339,,,0,,0,N,2,,1,0,,1,6,1,0,13,0,,Y,8,3636,2046,0,N,17,F,5,179.34,ST,724,38.641847,-90.123997,-90.1239970000493,38.6418469997291,
297213,29,2006,1,1,1,44,0,5,510,65000,CST SUBLETTE AVE,,IS 44 E,S 19 T 45 N R 7 E,99.99,460.247,1,9,0,38370884,90165156,1,3,1,1,11,1969,5,2,41430,2023,6,19.5,0,11,0,1,1,1,1,5,N,0,0,P,1,1,2,1,0,0,3,0,22.9,16.8,38,0,0,20.4,20.8,99.99,H,5.08,H,2.2,0,6,6,6,N,N,1,53.1,1,31.5,6,3,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,2008,1,9,1,0,12,1,,Y,N,51788,2043,,N,29,F,6,790.4,AM,1202,38.619264,-90.280961,-90.2809609995743,38.619263999686,
134597,17,82000700000000,1,1,1,55,0,8,163,1660,TRENDLY AVE E ST L,,I-55/64, US 40 EB,3RD BR E POP ST BR,99.99,1.609,1,0000I05500,0,38370684,90095815,2,3,1,1,11,1966,2,2,29050,2019,5,13.4,0,28,0,1,0,1,0,5,N,0,0,A,1,1,4,2,0,0,3,0,12.6,24.5,57,0,0,12.2,13.2,99.99,H,99.99,H,4.8,30.4,5,6,6,N,N,6,85.5,6,51.2,6,7,9,5,N,7,,,0,523,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,1994,1,0,0,1,11,1,,Y,N,29341,2046,0,N,17,F,5,752.4,ST,724,38.618567,-90.166153,-90.1661529995653,38.6185669997055
307572,29,34266,1,5,1,0,0,5,510,65000,IS 64  RP IS64E TO VAN,,BOYLE AVE S,S 20 T 45 N R 7 E,4.98,1.799,0,,,38375218,90151183,5,3,1,1,17,2014,3,8,11031,2023,0,11,0,15,0,1,1,N,N,4,N,0,0,A,5,1,5,4,0,0,2,0,11,31.4,63.7,2,2,14.9,15.7,4.98,H,4.57,H,4.1,5.8,7,7,7,N,N,1,81,1,28.8,7,6,4,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,8,1,7,0,,Y,N,16547,2043,,N,29,G,7,1000.09,ST,724,38.631161,-90.253286,-90.2532859996435,38.6311609996986,
304283,29,3112,1,3,7,0,0,5,510,65000,OVER FILL,,RP GRAND BLVD TO I,S 22 T 45 N R 7 E,99.99,0.105,1,228328,0,38375528,90141247,8,3,1,1,11,1981,1,0,7151,2023,5,5.5,0,0,0,1,1,1,0,5,N,0,0,A,1,0,6,2,0,0,5,0,8.6,19,93,0.2,0.2,7.6,8.6,99.99,N,0,N,0,0,7,7,6,N,N,1,89.1,1,54,6,7,N,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,1,0,1,18,0,,Y,N,8939,2043,,N,29,F,6,799.8,ST,724,38.632022,-90.236797,-90.2367970003953,38.6320220000546,
134603,17,82001300000000,1,1,1,55,0,8,163,1660,3RD ST EXIT to EStL,,EB 55/MLK EB&WB AP,E ST L - 3rd ST EXIT,99.99,2.977,1,0000I05500,0,38374298,90093421,3,3,1,1,11,1961,7,1,105300,2019,6,43.6,3,30,1,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,15.9,11.3,26.5,0,0,43.6,46.1,99.99,H,99.99,H,1.8,30.4,7,7,7,N,N,6,88.8,6,53.1,7,9,2,5,N,8,31,1,12.5,523,24,N,N,N,,,,437,61,498,,,0,,1,N,2,,1,0,1993,1,0,0,0,10,1,,Y,N,106353,2046,0,N,17,G,7,1221.65,ST,724,38.628606,-90.159503,-90.159502999689,38.6286059997501,
305222,29,32030,1,5,1,0,0,5,510,65000,METROLINK,,18TH ST,S 363 T 45 N R 7 E,99.99,0,0,,,38373629,90122573,0,3,25,25,16,1991,4,0,14500,2023,5,14.6,0,0,0,1,N,N,N,4,N,0,0,A,5,2,5,5,0,0,1,0,7.3,15.5,16.7,3.7,2.5,14.6,24.4,99.99,R,4.5,N,0,0,5,6,7,N,N,1,62.1,1,36.9,6,2,N,5,N,8,35,1,2.4,423,24,N,N,N,,,,537,54,806,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,19575,2043,,N,29,F,5,407.48,ST,724,38.626747,-90.207147,-90.2071470004134,38.6267470001681,
